59,153,448,2025-04-24 00:00:00,2025-04-24 00:00:00,2025-04-25 00:00:00,4,4.62,1000000000000991,AX
60,153,448,2025-02-13 00:00:00,2025-02-13 01:00:00,2025-02-14 01:00:00,5,5.27,1000000000001073,MC
61,153,448,2025-04-19 00:00:00,2025-04-19 02:00:00,2025-04-20 02:00:00,1,6.95,1000000000000846,VS
62,153,448,2024-12-12 00:00:00,2024-12-12 03:00:00,2024-12-13 03:00:00,2,7.40,1000000000000543,AX
63,153,448,2025-07-26 00:00:00,2025-07-26 04:00:00,2025-07-27 04:00:00,3,8.48,1000000000001296,MC
64,153,448,2025-03-29 00:00:00,2025-03-29 05:00:00,2025-03-30 05:00:00,4,9.34,1000000000000594,VS
65,153,448,2025-01-25 00:00:00,2025-01-25 00:00:00,2025-01-26 00:00:00,5,10.21,1000000000000556,AX
66,153,448,2025-02-09 00:00:00,2025-02-09 01:00:00,2025-02-10 01:00:00,1,11.47,1000000000000661,MC
67,153,448,2025-06-24 00:00:00,2025-06-24 02:00:00,2025-06-25 02:00:00,2,12.01,1000000000000833,VS
68,153,448,2025-07-22 00:00:00,2025-07-22 03:00:00,2025-07-23 03:00:00,3,13.16,1000000000000474,AX
69,153,448,2025-05-12 00:00:00,2025-05-12 04:00:00,2025-05-13 04:00:00,4,14.82,1000000000000566,MC
70,153,448,2025-07-17 00:00:00,2025-07-17 05:00:00,2025-07-18 05:00:00,5,15.49,1000000000001337,VS
71,153,448,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-07-01 00:00:00,1,1.65,1000000000000880,AX
72,153,448,2024-09-11 00:00:00,2024-09-11 01:00:00,2024-09-12 01:00:00,2,2.87,1000000000001029,MC
73,153,448,2025-06-19 00:00:00,2025-06-19 02:00:00,2025-06-20 02:00:00,3,3.08,1000000000001347,VS
74,153,448,2025-06-08 00:00:00,2025-06-08 03:00:00,2025-06-09 03:00:00,4,4.68,1000000000000724,AX
75,153,448,2025-06-30 00:00:00,2025-06-30 04:00:00,2025-07-01 04:00:00,5,5.11,1000000000000729,MC
76,153,448,2025-07-05 00:00:00,2025-07-05 05:00:00,2025-07-06 05:00:00,1,6.08,1000000000000730,VS
77,153,448,2024-12-29 00:00:00,2024-12-29 00:00:00,2024-12-30 00:00:00,2,7.43,1000000000001048,AX
78,153,448,2024-09-12 00:00:00,2024-09-12 01:00:00,2024-09-13 01:00:00,3,8.18,1000000000000540,MC
79,153,448,2024-11-24 00:00:00,2024-11-24 02:00:00,2024-11-25 02:00:00,4,9.51,1000000000001192,VS
80,153,448,2024-12-02 00:00:00,2024-12-02 03:00:00,2024-12-03 03:00:00,5,10.51,1000000000001288,AX
81,153,448,2025-02-07 00:00:00,2025-02-07 04:00:00,2025-02-08 04:00:00,1,11.30,1000000000000977,MC
82,153,448,2024-11-25 00:00:00,2024-11-25 05:00:00,2024-11-26 05:00:00,2,12.48,1000000000001063,VS
83,153,448,2024-12-15 00:00:00,2024-12-15 00:00:00,2024-12-16 00:00:00,3,13.24,1000000000000971,AX
84,153,448,2024-09-06 00:00:00,2024-09-06 01:00:00,2024-09-07 01:00:00,4,14.27,1000000000000932,MC
85,153,448,2025-01-11 00:00:00,2025-01-11 02:00:00,2025-01-12 02:00:00,5,15.94,1000000000000814,VS
86,153,448,2024-11-20 00:00:00,2024-11-20 03:00:00,2024-11-21 03:00:00,1,1.69,1000000000000619,AX
87,153,448,2024-09-09 00:00:00,2024-09-09 04:00:00,2024-09-10 04:00:00,2,2.36,1000000000001323,MC
88,153,448,2025-08-15 00:00:00,2025-08-15 05:00:00,2025-08-16 05:00:00,3,3.86,1000000000001187,VS
89,153,448,2025-03-02 00:00:00,2025-03-02 00:00:00,2025-03-03 00:00:00,4,4.71,1000000000001484,AX
90,153,448,2025-06-21 00:00:00,2025-06-21 01:00:00,2025-06-22 01:00:00,5,5.87,1000000000001198,MC
91,153,448,2025-07-02 00:00:00,2025-07-02 02:00:00,2025-07-03 02:00:00,1,6.27,1000000000000779,VS
92,153,448,2025-05-31 00:00:00,2025-05-31 03:00:00,2025-06-01 03:00:00,2,7.67,1000000000000569,AX
93,153,448,2024-12-23 00:00:00,2024-12-23 04:00:00,2024-12-24 04:00:00,3,8.96,1000000000000845,MC
94,153,448,2024-11-15 00:00:00,2024-11-15 05:00:00,2024-11-16 05:00:00,4,9.13,1000000000001309,VS
95,153,448,2024-09-20 00:00:00,2024-09-20 00:00:00,2024-09-21 00:00:00,5,10.98,1000000000000940,AX
96,153,448,2024-12-12 00:00:00,2024-12-12 01:00:00,2024-12-13 01:00:00,1,11.09,1000000000001382,MC
97,153,448,2025-01-27 00:00:00,2025-01-27 02:00:00,2025-01-28 02:00:00,2,12.29,1000000000001335,VS
98,153,448,2025-01-11 00:00:00,2025-01-11 03:00:00,2025-01-12 03:00:00,3,13.62,1000000000001470,AX
99,153,448,2024-08-28 00:00:00,2024-08-28 04:00:00,2024-08-29 04:00:00,4,14.08,1000000000000920,MC
100,153,448,2025-01-18 00:00:00,2025-01-18 05:00:00,2025-01-19 05:00:00,5,15.16,1000000000000988,VS
101,153,448,2024-09-26 00:00:00,2024-09-26 00:00:00,2024-09-27 00:00:00,1,1.20,1000000000000868,AX
102,153,448,2024-12-06 00:00:00,2024-12-06 01:00:00,2024-12-07 01:00:00,2,2.88,1000000000000816,MC
103,153,448,2025-05-22 00:00:00,2025-05-22 02:00:00,2025-05-23 02:00:00,3,3.11,1000000000001040,VS
104,153,448,2024-08-31 00:00:00,2024-08-31 03:00:00,2024-09-01 03:00:00,4,4.84,1000000000001006,AX
105,153,448,2025-03-14 00:00:00,2025-03-14 04:00:00,2025-03-15 04:00:00,5,5.31,1000000000000959,MC
106,153,448,2025-01-18 00:00:00,2025-01-18 05:00:00,2025-01-19 05:00:00,1,6.24,1000000000001084,VS
107,153,448,2025-01-03 00:00:00,2025-01-03 00:00:00,2025-01-04 00:00:00,2,7.74,1000000000001516,AX
108,153,448,2024-12-04 00:00:00,2024-12-04 01:00:00,2024-12-05 01:00:00,3,8.83,1000000000000808,MC
109,153,448,2025-07-05 00:00:00,2025-07-05 02:00:00,2025-07-06 02:00:00,4,9.40,1000000000001201,VS
110,153,448,2024-08-19 00:00:00,2024-08-19 03:00:00,2024-08-20 03:00:00,5,10.19,1000000000001308,AX
111,153,448,2025-01-20 00:00:00,2025-01-20 04:00:00,2025-01-21 04:00:00,1,11.30,1000000000001132,MC
112,153,448,2024-10-18 00:00:00,2024-10-18 05:00:00,2024-10-19 05:00:00,2,12.61,1000000000001554,VS
113,153,448,2025-02-05 00:00:00,2025-02-05 00:00:00,2025-02-06 00:00:00,3,13.42,1000000000000990,AX
114,153,448,2024-08-27 00:00:00,2024-08-27 01:00:00,2024-08-28 01:00:00,4,14.44,1000000000000812,MC
115,153,448,2025-02-25 00:00:00,2025-02-25 02:00:00,2025-02-26 02:00:00,5,15.12,1000000000001455,VS
116,153,448,2024-10-18 00:00:00,2024-10-18 03:00:00,2024-10-19 03:00:00,1,1.87,1000000000001540,AX
117,153,448,2024-09-21 00:00:00,2024-09-21 04:00:00,2024-09-22 04:00:00,2,2.99,1000000000001671,MC
118,153,448,2025-04-10 00:00:00,2025-04-10 05:00:00,2025-04-11 05:00:00,3,3.11,1000000000000877,VS
119,153,448,2024-11-15 00:00:00,2024-11-15 00:00:00,2024-11-16 00:00:00,4,4.38,1000000000000914,AX
120,153,448,2025-04-07 00:00:00,2025-04-07 01:00:00,2025-04-08 01:00:00,5,5.11,1000000000001033,MC
121,153,448,2025-04-23 00:00:00,2025-04-23 02:00:00,2025-04-24 02:00:00,1,6.42,1000000000000790,VS
122,153,448,2024-11-24 00:00:00,2024-11-24 03:00:00,2024-11-25 03:00:00,2,7.35,1000000000001327,AX
123,153,448,2025-01-25 00:00:00,2025-01-25 04:00:00,2025-01-26 04:00:00,3,8.14,1000000000000910,MC
124,153,448,2025-01-30 00:00:00,2025-01-30 05:00:00,2025-01-31 05:00:00,4,9.05,1000000000001591,VS
125,153,448,2025-05-16 00:00:00,2025-05-16 00:00:00,2025-05-17 00:00:00,5,10.03,1000000000001425,AX
126,153,448,2025-05-19 00:00:00,2025-05-19 01:00:00,2025-05-20 01:00:00,1,11.55,1000000000001216,MC
127,153,448,2025-08-08 00:00:00,2025-08-08 02:00:00,2025-08-09 02:00:00,2,12.04,1000000000001739,VS
128,153,448,2025-05-06 00:00:00,2025-05-06 03:00:00,2025-05-07 03:00:00,3,13.42,1000000000001456,AX
129,153,448,2024-11-12 00:00:00,2024-11-12 04:00:00,2024-11-13 04:00:00,4,14.47,1000000000001101,MC
130,153,448,2024-08-21 00:00:00,2024-08-21 05:00:00,2024-08-22 05:00:00,5,15.34,1000000000001597,VS
131,153,448,2024-11-21 00:00:00,2024-11-21 00:00:00,2024-11-22 00:00:00,1,1.15,1000000000001488,AX
132,153,448,2024-12-29 00:00:00,2024-12-29 01:00:00,2024-12-30 01:00:00,2,2.96,1000000000001363,MC
133,153,448,2025-02-18 00:00:00,2025-02-18 02:00:00,2025-02-19 02:00:00,3,3.32,1000000000001242,VS
134,153,448,2025-02-11 00:00:00,2025-02-11 03:00:00,2025-02-12 03:00:00,4,4.95,1000000000001813,AX
135,153,448,2025-04-16 00:00:00,2025-04-16 04:00:00,2025-04-17 04:00:00,5,5.21,1000000000001028,MC
136,153,448,2025-03-20 00:00:00,2025-03-20 05:00:00,2025-03-21 05:00:00,1,6.07,1000000000001621,VS
137,153,448,2025-08-08 00:00:00,2025-08-08 00:00:00,2025-08-09 00:00:00,2,7.48,1000000000001383,AX
138,153,448,2025-07-30 00:00:00,2025-07-30 01:00:00,2025-07-31 01:00:00,3,8.98,1000000000001325,MC
139,153,448,2024-08-28 00:00:00,2024-08-28 02:00:00,2024-08-29 02:00:00,4,9.77,1000000000001767,VS
140,153,448,2024-09-13 00:00:00,2024-09-13 03:00:00,2024-09-14 03:00:00,5,10.95,1000000000001774,AX
141,153,448,2025-08-15 00:00:00,2025-08-15 04:00:00,2025-08-16 04:00:00,1,11.56,1000000000001811,MC
142,153,448,2025-03-14 00:00:00,2025-03-14 05:00:00,2025-03-15 05:00:00,2,12.98,1000000000001236,VS
143,153,448,2025-03-09 00:00:00,2025-03-09 00:00:00,2025-03-10 00:00:00,3,13.27,1000000000001655,AX
144,153,448,2024-12-16 00:00:00,2024-12-16 01:00:00,2024-12-17 01:00:00,4,14.34,1000000000001706,MC
145,153,448,2025-04-30 00:00:00,2025-04-30 02:00:00,2025-05-01 02:00:00,5,15.94,1000000000001808,VS
146,153,448,2024-11-30 00:00:00,2024-11-30 03:00:00,2024-12-01 03:00:00,1,1.20,1000000000001242,AX
147,153,448,2025-04-21 00:00:00,2025-04-21 04:00:00,2025-04-22 04:00:00,2,2.86,1000000000001579,MC
148,153,448,2024-11-17 00:00:00,2024-11-17 05:00:00,2024-11-18 05:00:00,3,3.23,1000000000001470,VS
149,153,448,2024-11-29 00:00:00,2024-11-29 00:00:00,2024-11-30 00:00:00,4,4.47,1000000000001043,AX
150,153,448,2025-03-07 00:00:00,2025-03-07 01:00:00,2025-03-08 01:00:00,5,5.25,1000000000001552,MC
151,153,448,2025-04-06 00:00:00,2025-04-06 02:00:00,2025-04-07 02:00:00,1,6.06,1000000000001247,VS
152,153,448,2025-07-27 00:00:00,2025-07-27 03:00:00,2025-07-28 03:00:00,2,7.53,1000000000001632,AX
153,153,448,2024-12-10 00:00:00,2024-12-10 04:00:00,2024-12-11 04:00:00,3,8.65,1000000000001281,MC
154,153,448,2025-06-16 00:00:00,2025-06-16 05:00:00,2025-06-17 05:00:00,4,9.43,1000000000001718,VS
155,153,448,2024-09-18 00:00:00,2024-09-18 00:00:00,2024-09-19 00:00:00,5,10.31,1000000000001729,AX
156,153,448,2025-03-18 00:00:00,2025-03-18 01:00:00,2025-03-19 01:00:00,1,11.45,1000000000001435,MC
157,153,448,2024-12-20 00:00:00,2024-12-20 02:00:00,2024-12-21 02:00:00,2,12.24,1000000000001197,VS
158,153,448,2024-10-21 00:00:00,2024-10-21 03:00:00,2024-10-22 03:00:00,3,13.17,1000000000001531,AX
159,153,448,2025-06-24 00:00:00,2025-06-24 04:00:00,2025-06-25 04:00:00,4,14.43,1000000000001994,MC
160,153,448,2024-08-17 00:00:00,2024-08-17 05:00:00,2024-08-18 05:00:00,5,15.46,1000000000001968,VS
161,153,448,2024-11-15 00:00:00,2024-11-15 00:00:00,2024-11-16 00:00:00,1,1.81,1000000000001672,AX
162,153,448,2025-04-04 00:00:00,2025-04-04 01:00:00,2025-04-05 01:00:00,2,2.75,1000000000001176,MC
163,153,448,2024-12-02 00:00:00,2024-12-02 02:00:00,2024-12-03 02:00:00,3,3.58,1000000000001349,VS
164,153,448,2024-12-20 00:00:00,2024-12-20 03:00:00,2024-12-21 03:00:00,4,4.86,1000000000001947,AX
165,153,448,2025-06-14 00:00:00,2025-06-14 04:00:00,2025-06-15 04:00:00,5,5.16,1000000000001671,MC
166,153,448,2025-08-16 00:00:00,2025-08-16 05:00:00,2025-08-17 05:00:00,1,6.97,1000000000001653,VS
167,153,448,2024-11-05 00:00:00,2024-11-05 00:00:00,2024-11-06 00:00:00,2,7.39,1000000000001729,AX
168,153,448,2024-09-02 00:00:00,2024-09-02 01:00:00,2024-09-03 01:00:00,3,8.74,1000000000001657,MC
169,153,448,2025-06-28 00:00:00,2025-06-28 02:00:00,2025-06-29 02:00:00,4,9.43,1000000000001349,VS
170,153,448,2025-08-02 00:00:00,2025-08-02 03:00:00,2025-08-03 03:00:00,5,10.17,1000000000001537,AX
171,153,448,2025-05-30 00:00:00,2025-05-30 04:00:00,2025-05-31 04:00:00,1,11.75,1000000000001475,MC
172,153,448,2024-09-12 00:00:00,2024-09-12 05:00:00,2024-09-13 05:00:00,2,12.21,1000000000001473,VS
173,153,448,2024-11-06 00:00:00,2024-11-06 00:00:00,2024-11-07 00:00:00,3,13.22,1000000000001266,AX
174,153,448,2025-04-22 00:00:00,2025-04-22 01:00:00,2025-04-23 01:00:00,4,14.87,1000000000001378,MC
175,153,448,2025-05-23 00:00:00,2025-05-23 02:00:00,2025-05-24 02:00:00,5,15.23,1000000000001365,VS
176,153,448,2024-11-20 00:00:00,2024-11-20 03:00:00,2024-11-21 03:00:00,1,1.90,1000000000001758,AX
177,153,448,2025-03-09 00:00:00,2025-03-09 04:00:00,2025-03-10 04:00:00,2,2.13,1000000000001342,MC
178,153,448,2024-11-18 00:00:00,2024-11-18 05:00:00,2024-11-19 05:00:00,3,3.47,1000000000001305,VS
179,153,448,2025-04-10 00:00:00,2025-04-10 00:00:00,2025-04-11 00:00:00,4,4.73,1000000000001199,AX
180,153,448,2025-02-28 00:00:00,2025-02-28 01:00:00,2025-03-01 01:00:00,5,5.45,1000000000001966,MC
181,153,448,2025-08-06 00:00:00,2025-08-06 02:00:00,2025-08-07 02:00:00,1,6.67,1000000000001842,VS
182,153,448,2025-03-23 00:00:00,2025-03-23 03:00:00,2025-03-24 03:00:00,2,7.65,1000000000001275,AX
183,153,448,2025-05-10 00:00:00,2025-05-10 04:00:00,2025-05-11 04:00:00,3,8.84,1000000000002156,MC
184,153,448,2025-05-10 00:00:00,2025-05-10 05:00:00,2025-05-11 05:00:00,4,9.75,1000000000001496,VS
185,153,448,2025-03-29 00:00:00,2025-03-29 00:00:00,2025-03-30 00:00:00,5,10.92,1000000000001660,AX
186,153,448,2025-06-03 00:00:00,2025-06-03 01:00:00,2025-06-04 01:00:00,1,11.35,1000000000002121,MC
187,153,448,2024-10-27 00:00:00,2024-10-27 02:00:00,2024-10-28 02:00:00,2,12.59,1000000000002130,VS
188,153,448,2025-02-13 00:00:00,2025-02-13 03:00:00,2025-02-14 03:00:00,3,13.21,1000000000001787,AX
189,153,448,2025-07-08 00:00:00,2025-07-08 04:00:00,2025-07-09 04:00:00,4,14.75,1000000000001839,MC
190,153,448,2025-06-22 00:00:00,2025-06-22 05:00:00,2025-06-23 05:00:00,5,15.62,1000000000001961,VS
191,153,448,2025-01-28 00:00:00,2025-01-28 00:00:00,2025-01-29 00:00:00,1,1.66,1000000000001392,AX
192,153,448,2025-04-19 00:00:00,2025-04-19 01:00:00,2025-04-20 01:00:00,2,2.96,1000000000001950,MC
193,153,448,2025-08-16 00:00:00,2025-08-16 02:00:00,2025-08-17 02:00:00,3,3.25,1000000000001858,VS
194,153,448,2024-11-23 00:00:00,2024-11-23 03:00:00,2024-11-24 03:00:00,4,4.60,1000000000001556,AX
195,153,448,2024-11-19 00:00:00,2024-11-19 04:00:00,2024-11-20 04:00:00,5,5.96,1000000000001583,MC
196,153,448,2025-07-11 00:00:00,2025-07-11 05:00:00,2025-07-12 05:00:00,1,6.11,1000000000001400,VS
197,153,448,2025-03-16 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00,2,7.75,1000000000001773,AX
198,153,448,2025-04-26 00:00:00,2025-04-26 01:00:00,2025-04-27 01:00:00,3,8.63,1000000000001551,MC
199,153,448,2024-09-11 00:00:00,2024-09-11 02:00:00,2024-09-12 02:00:00,4,9.90,1000000000001797,VS
200,153,448,2024-09-19 00:00:00,2024-09-19 03:00:00,2024-09-20 03:00:00,5,10.08,1000000000001451,AX
201,153,448,2025-03-09 00:00:00,2025-03-09 04:00:00,2025-03-10 04:00:00,1,11.38,1000000000001600,MC
202,153,448,2024-12-12 00:00:00,2024-12-12 05:00:00,2024-12-13 05:00:00,2,12.39,1000000000001817,VS
203,153,448,2025-05-08 00:00:00,2025-05-08 00:00:00,2025-05-09 00:00:00,3,13.11,1000000000002006,AX
204,153,448,2024-08-23 00:00:00,2024-08-23 01:00:00,2024-08-24 01:00:00,4,14.10,1000000000001860,MC
205,153,448,2025-03-26 00:00:00,2025-03-26 02:00:00,2025-03-27 02:00:00,5,15.42,1000000000002114,VS
206,153,448,2025-01-03 00:00:00,2025-01-03 03:00:00,2025-01-04 03:00:00,1,1.03,1000000000001946,AX
207,153,448,2025-06-25 00:00:00,2025-06-25 04:00:00,2025-06-26 04:00:00,2,2.59,1000000000002063,MC
208,153,448,2024-09-04 00:00:00,2024-09-04 05:00:00,2024-09-05 05:00:00,3,3.84,1000000000001758,VS
209,153,448,2025-01-27 00:00:00,2025-01-27 00:00:00,2025-01-28 00:00:00,4,4.52,1000000000001970,AX
210,153,448,2024-11-27 00:00:00,2024-11-27 01:00:00,2024-11-28 01:00:00,5,5.57,1000000000002213,MC
211,153,448,2025-05-07 00:00:00,2025-05-07 02:00:00,2025-05-08 02:00:00,1,6.19,1000000000002309,VS
212,153,448,2025-07-09 00:00:00,2025-07-09 03:00:00,2025-07-10 03:00:00,2,7.84,1000000000002087,AX
213,153,448,2025-03-21 00:00:00,2025-03-21 04:00:00,2025-03-22 04:00:00,3,8.24,1000000000001859,MC
214,153,448,2025-07-17 00:00:00,2025-07-17 05:00:00,2025-07-18 05:00:00,4,9.24,1000000000001914,VS
215,153,448,2025-06-25 00:00:00,2025-06-25 00:00:00,2025-06-26 00:00:00,5,10.39,1000000000001880,AX
216,153,448,2025-08-10 00:00:00,2025-08-10 01:00:00,2025-08-11 01:00:00,1,11.97,1000000000001529,MC
217,153,448,2024-12-18 00:00:00,2024-12-18 02:00:00,2024-12-19 02:00:00,2,12.85,1000000000001462,VS
218,153,448,2025-05-16 00:00:00,2025-05-16 03:00:00,2025-05-17 03:00:00,3,13.83,1000000000002018,AX
219,153,448,2025-04-19 00:00:00,2025-04-19 04:00:00,2025-04-20 04:00:00,4,14.78,1000000000001626,MC
220,153,448,2025-03-20 00:00:00,2025-03-20 05:00:00,2025-03-21 05:00:00,5,15.02,1000000000001895,VS
221,153,448,2024-09-06 00:00:00,2024-09-06 00:00:00,2024-09-07 00:00:00,1,1.49,1000000000001504,AX
222,153,448,2025-04-01 00:00:00,2025-04-01 01:00:00,2025-04-02 01:00:00,2,2.71,1000000000002459,MC
223,153,448,2024-11-30 00:00:00,2024-11-30 02:00:00,2024-12-01 02:00:00,3,3.42,1000000000001944,VS
224,153,448,2025-07-08 00:00:00,2025-07-08 03:00:00,2025-07-09 03:00:00,4,4.07,1000000000001759,AX
225,153,448,2024-10-30 00:00:00,2024-10-30 04:00:00,2024-10-31 04:00:00,5,5.57,1000000000002446,MC
226,153,448,2025-04-28 00:00:00,2025-04-28 05:00:00,2025-04-29 05:00:00,1,6.52,1000000000001910,VS
227,153,448,2025-03-27 00:00:00,2025-03-27 00:00:00,2025-03-28 00:00:00,2,7.13,1000000000002277,AX
228,153,448,2024-09-17 00:00:00,2024-09-17 01:00:00,2024-09-18 01:00:00,3,8.64,1000000000001521,MC
229,153,448,2025-03-06 00:00:00,2025-03-06 02:00:00,2025-03-07 02:00:00,4,9.07,1000000000002282,VS
230,153,448,2024-08-28 00:00:00,2024-08-28 03:00:00,2024-08-29 03:00:00,5,10.48,1000000000002291,AX
231,153,448,2024-12-14 00:00:00,2024-12-14 04:00:00,2024-12-15 04:00:00,1,11.01,1000000000001849,MC
232,153,448,2024-10-15 00:00:00,2024-10-15 05:00:00,2024-10-16 05:00:00,2,12.59,1000000000002366,VS
233,153,448,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00,3,13.01,1000000000001624,AX
234,153,448,2025-04-08 00:00:00,2025-04-08 01:00:00,2025-04-09 01:00:00,4,14.55,1000000000001585,MC
235,153,448,2025-07-25 00:00:00,2025-07-25 02:00:00,2025-07-26 02:00:00,5,15.75,1000000000002515,VS
236,153,448,2024-12-15 00:00:00,2024-12-15 03:00:00,2024-12-16 03:00:00,1,1.42,1000000000001917,AX
237,153,448,2024-09-02 00:00:00,2024-09-02 04:00:00,2024-09-03 04:00:00,2,2.94,1000000000001597,MC
238,153,448,2025-03-10 00:00:00,2025-03-10 05:00:00,2025-03-11 05:00:00,3,3.50,1000000000002114,VS
239,153,448,2025-08-03 00:00:00,2025-08-03 00:00:00,2025-08-04 00:00:00,4,4.83,1000000000002365,AX
240,153,448,2024-09-05 00:00:00,2024-09-05 01:00:00,2024-09-06 01:00:00,5,5.97,1000000000001734,MC
